#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B273E5
#Date Time: 2025-02-12 22:40:57.159
#Start: 1 Hz
#Stop: 6000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.48223 V
#Offset: 0.000214102 V
#Relative: no
#Channel: Channel 2
#Range: 5.47775 V
#Offset: -3.26643e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2513.831276638859,0.01718008160528051,-25.20789067724325,-16.30145177452562
2663.93608266078,0.01844186988952904,-20.15789421701706,-27.99801188664344
2823.003881943336,0.01994007267526527,-17.48775885869871,-39.78698395918757
2991.569868863833,0.02119889669742771,-15.87530205331144,-52.70521557489553
3170.201195094779,0.02189510932631738,-14.88847023424134,-66.84451092784428
3359.498877824078,0.02344381066404875,-14.66280250678242,-81.90855225869882
3560.099821918025,0.02524089044300004,-14.94118764043255,-97.6036427671869
3772.678962830855,0.02519421256639633,-15.7642600022803,-113.5808529995639
3997.951537470745,0.0268873104659535,-17.59850331841434,-131.1408271222871
4236.675490662812,0.02811764661672673,-20.97291909328965,-149.8647713589833
4489.654025305788,0.02971894734580009,-27.70117290695062,-168.5895644802122
4757.738304802519,0.02969869338205798,-40.55139523285764,-10.6177944181745
5041.830316856853,0.03410367443206683,-25.56233364472014,-32.52525873538056
5342.885908272337,0.03630101214081634,-20.98190964415608,-59.27691606001555
5661.918000963454,0.03879991762174537,-16.19508653676029,-112.625148249791
6000,0.04039931206951049,-28.30775610862093,169.2700680093675
