#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B273E5
#Date Time: 2025-01-23 15:04:51.105
#Start: 500 Hz
#Stop: 10000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.48223 V
#Offset: 0.000214102 V
#Relative: no
#Channel: Channel 2
#Range: 5.47775 V
#Offset: -3.26643e-05 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
840.3919239634773,0.02574868308590928,-0.08454045304504061,-22.8269619278214
857.3445738807854,0.02586699487694938,-0.08665072800672037,-23.29122656474564
874.6391979782643,0.02581876562621553,-0.08815108450946567,-23.76520116266506
892.2826946665137,0.02569636670617013,-0.09025095376714939,-24.24936307332021
910.2821015130401,0.0257880305424051,-0.09221734769110479,-24.74363728746653
928.6445980493747,0.02587583967073061,-0.09407140304464481,-25.24614320675137
947.3775086348113,0.02611473837298896,-0.09640058565555908,-25.76205617263304
966.4883053779216,0.02607363846700791,-0.09835655818286841,-26.28694784194365
985.984611117001,0.02614574444953705,-0.1008575028752865,-26.82703103920949
1005.87420246063,0.02605165225371256,-0.1026333956956725,-27.37566484268899
1026.165012889585,0.02630764327751303,-0.1055152177559719,-27.93402418731537
1046.865135921304,0.02608731638742533,-0.1075646273383595,-28.50717306904182
1067.982828338207,0.02595014128942314,-0.1098551069449968,-29.09115575895608
1089.526513481118,0.02607597605990695,-0.1123056390188686,-29.68458937928705
1111.504784609142,0.02583329096653796,-0.1146910115636233,-30.29689956650489
1133.926408327305,0.02597080955441898,-0.117428872569147,-30.91868480589318
1156.800328083344,0.02613237872421223,-0.120492458253513,-31.55504563908767
1180.135667735034,0.02624952440978546,-0.1228302357512248,-32.20765072530148
1203.941735189474,0.02657190493247607,-0.1258736499441896,-32.87173570680943
1228.228026115791,0.02654059346263154,-0.1289338350279183,-33.54733863403437
1253.004227732731,0.0257715147497199,-0.1313071112756954,-34.24185390290282
1278.280222672664,0.02648963856456336,-0.1351572356869346,-34.95365009935028
1304.066092923519,0.02636984389054692,-0.138375445328461,-35.67649009917082
1330.372123850258,0.0261946756108413,-0.1412822331835646,-36.42000338258857
1357.208808297453,0.02673722186225525,-0.1452451832673512,-37.17761473237434
1384.586850774637,0.02707543249407963,-0.1485338084493913,-37.95442972702214
1412.517171726069,0.02691471363470943,-0.1523998500542739,-38.74623243954287
1441.010911886641,0.02672848048928196,-0.1566576287575139,-39.55808574305925
1470.079436725652,0.02658044243009081,-0.1606613483526631,-40.38652710051445
1499.734340980214,0.02717741990057951,-0.1648129491759533,-41.23532165653994
1529.987453280122,0.02690032068191262,-0.1692568085680871,-42.10446077497684
1560.850840866007,0.02740488224594363,-0.1736623378599108,-42.98976984262237
1592.336814402669,0.02706328540764807,-0.1781515948784889,-43.8985152614961
1624.457932889504,0.02708292094684128,-0.1833775556381331,-44.82841247790283
1657.227008669994,0.02698546537402667,-0.1894226887760543,-45.78128920104312
1690.657112542234,0.02742324329138213,-0.195495839983961,-46.75864159581204
1724.761578972568,0.02760433846494818,-0.2013207975829526,-47.75911388696053
1759.554011414383,0.02776305062530543,-0.2075794724007167,-48.78425906082871
1795.048287734202,0.02739351774928766,-0.2143194094682544,-49.83169048573887
1831.258565747232,0.02770708624866592,-0.2220138852864499,-50.90730105936257
1868.199288864573,0.02759021354527696,-0.2298425468961841,-52.00741381547034
1905.885191854358,0.0278286941936003,-0.2381610653879311,-53.13900012775581
1944.331306719086,0.02810119389748789,-0.2476247067135419,-54.29490614641443
1983.552968691535,0.02827835792516004,-0.257347653450792,-55.48264123288513
2023.565822351618,0.02834303757161059,-0.2679592147941311,-56.69590929637837
2064.385827866626,0.02849798879125048,-0.2790437127458503,-57.94526258835801
2106.029267357362,0.02849698266969676,-0.2913374361572194,-59.22510059320181
2148.512751392683,0.02845543433917578,-0.3047279419442451,-60.54088854440921
2191.853225615061,0.02898294310613624,-0.3190201092624579,-61.88960765429562
2236.06797749979,0.02902974504894219,-0.3346887852840831,-63.2724443706223
2281.174643250549,0.02922995344936944,-0.3521197796452755,-64.69346895090257
2327.191214834058,0.02909901410175664,-0.3704658797476371,-66.15269551452275
2374.13604715664,0.03004810361664053,-0.3909126315625943,-67.64739473856288
2422.027865385558,0.02962281909491874,-0.4125793571496573,-69.18618776381123
2470.885772418029,0.03025533385679523,-0.4370589510940094,-70.76261936435452
2520.729256500918,0.02995022139449983,-0.4635894229595622,-72.38416232656563
2571.578199004124,0.0299963040653047,-0.492878972679028,-74.04850114451799
2623.452882350789,0.030366389684258,-0.5238642965247041,-75.75862499028017
2676.373998107465,0.0303293640106654,-0.5589817097990356,-77.50926874120171
2730.362655237487,0.03086031821298426,-0.5969827196883931,-79.31204489710441
2785.440388520827,0.03152461916343686,-0.6393632110348648,-81.16026018141423
2841.629167143808,0.03099930010544714,-0.6848566351457969,-83.05696389995586
2898.951403462082,0.03142111612377177,-0.7350530174358825,-85.00067016526222
2957.429961940374,0.03227526975866971,-0.7903870168793341,-86.99614034447751
3017.088168272581,0.03186559717960036,-0.8514290268179524,-89.0378071527451
3077.949818685827,0.03249276543688514,-0.917242149776603,-91.13229128480053
3140.039189432197,0.03316366934927565,-0.9896829406819838,-93.27484970984983
3203.381046471969,0.0327477630876156,-1.069346504139155,-95.46514127880469
3268.000655352148,0.03310476760683122,-1.155163950380454,-97.70518107218929
3333.92379128429,0.03340179310871828,-1.24914418927272,-99.9882160857062
3401.176749425622,0.03400355820189661,-1.351141742137395,-102.3190444704765
3469.786355367537,0.03478392931057377,-1.462833382088304,-104.694846753166
3539.77997583569,0.03528646494023354,-1.582450335973974,-107.1085834162207
3611.18552960592,0.03483393966945984,-1.711644354919073,-109.5654300733927
3684.031498640386,0.035178032986883,-1.851628381962813,-112.0528678016525
3758.346939448338,0.03589841292208493,-2.001787646557454,-114.5749093197243
3834.161494676055,0.03642651569821395,-2.162253770717211,-117.1248853589211
3911.50540493059,0.03646127630994704,-2.334918868111644,-119.6990000329284
3990.409520842026,0.03663884883607589,-2.518760513758171,-122.3003904441059
4070.905315369043,0.03768180229902919,-2.715577752350163,-124.913646627672
4153.024896352739,0.03695766985261296,-2.923050955896222,-127.5374423343766
4236.801019323662,0.03816690764155161,-3.143393100515802,-130.1718205245832
4322.267100567216,0.03914002706265908,-3.375073071760299,-132.8051686450633
4409.457230452617,0.03969429151422488,-3.618855687551219,-135.4348120214474
4498.40618703071,0.04026692209700124,-3.874695933289818,-138.0644316919655
4589.149449906117,0.04096569542426987,-4.143415190021682,-140.6826418289942
4681.723214389186,0.04112746387194836,-4.422997476706186,-143.285061346986
4776.164405933436,0.04170354770928222,-4.71603833027249,-145.8707552317192
4872.510694864241,0.03923438429922533,-5.017324495573208,-148.430849405127
4970.800511404607,0.04243571727015492,-5.3328377265864,-150.9688575584028
5071.073061004075,0.04366668175522279,-5.657465172901878,-153.4778079266794
5173.368339976832,0.04420664315278126,-5.99428206136814,-155.9536406387796
5277.72715145528,0.03737731277677232,-6.340067040322394,-158.3906206660386
5384.191121665428,0.04468297370450875,-6.696418682628068,-160.7984940936037
5492.80271653059,0.04641196251825876,-7.05851782633809,-163.1648736781809
5603.605258610029,0.04626995945042033,-7.430534272638574,-165.4894591314854
5716.642944379287,0.04252900602601564,-7.812574899920033,-167.7753078506031
5831.960861859089,0.04766147480064989,-8.205069821514309,-170.023197885548
5949.60500859989,0.04834981783127284,-8.602495413684895,-172.2202068708945
6069.622310029174,0.04371823383477282,-9.011189273021655,-174.3912032462277
6192.060638168891,0.04936528868694519,-9.424253741745757,-176.4992483897012
6316.968830730469,0.04913157774107828,-9.843189097654271,-178.5680681158978
6444.396710594981,0.04765354389690685,-10.26847320390987,-180.5903606204227
6574.395105686315,0.05127990643030293,-10.70106370720692,-182.5790323225601
6707.015869245212,0.0385009083060277,-11.13644504591088,-184.509159860497
6842.31190051227,0.05265922953649463,-11.57717221722075,-186.3973861870418
6980.337165828196,0.05244548234894401,-12.02101264180064,-188.2576881456459
7121.146720159666,0.05285396342601986,-12.47313261681037,-190.0685816973254
7264.796729059444,0.05456237585858122,-12.92918941332746,-191.8378296270129
7411.344491069478,0.05013128449189734,-13.38661880591516,-193.571649191891
7560.848460575893,0.05511136755116997,-13.8469499778812,-195.2445610324116
7713.368271125066,0.04876919445089608,-14.31548415141837,-196.8983723873096
7868.964759210003,0.05591286416530571,-14.77224608200824,-198.4943129758424
8027.699988536554,0.04871245394778643,-15.24550973808797,-200.0804386638208
8189.637274779154,0.05763848922622584,-15.71904263874204,-201.6212879455744
8354.841210835903,0.05146018573013485,-16.19661345576804,-203.1019201764739
8523.377692593145,0.05841190092086709,-16.67556827051907,-204.6092502460218
8695.313945209738,0.05566789983103691,-17.15846010386991,-206.0273050753633
8870.718549931567,0.05990649297828356,-17.64485991753868,-207.4538365105632
9049.66147144696,0.0596456270835435,-18.13328805357943,-208.8352812730571
9232.21408579391,0.05841758041956018,-18.61977884111487,-210.185947659547
9418.449208830278,0.06229346849668504,-19.11118588549696,-211.5211035051495
9608.441125278288,0.05062734183571067,-19.59885101436969,-212.8382532461917
9802.265618354913,0.06256443014216376,-20.09433199982994,-214.0773584069242
10000,0.05977360926239663,-20.5900170153636,-215.3124890240077
